"Route","Year"
"Route_0000001385","Year_2011"
"Route_0000001385","Year_2012"
"Route_0000001385","Year_2013"
"Route_0000001385","Year_2014"
"Route_0000001385","Year_2015"
"Route_0000001386","Year_2003"
"Route_0000001386","Year_2004"
"Route_0000001386","Year_2008"
"Route_0000001386","Year_2011"
"Route_0000001386","Year_2013"
"Route_0000001387","Year_2003"
"Route_0000001387","Year_2004"
"Route_0000001387","Year_2005"
"Route_0000001387","Year_2009"
"Route_0000001387","Year_2010"
"Route_0000001388","Year_2004"
"Route_0000001388","Year_2006"
"Route_0000001388","Year_2008"
"Route_0000001388","Year_2009"
"Route_0000001388","Year_2011"
"Route_0000001388","Year_2013"
"Route_0000001388","Year_2015"
"Route_0000001389","Year_2002"
"Route_0000001389","Year_2003"
"Route_0000001389","Year_2004"
"Route_0000001389","Year_2005"
"Route_0000001389","Year_2006"
"Route_0000001389","Year_2007"
"Route_0000001389","Year_2009"
"Route_0000001389","Year_2011"
"Route_0000001389","Year_2012"
"Route_0000001389","Year_2013"
"Route_0000001390","Year_2004"
"Route_0000001390","Year_2005"
"Route_0000001390","Year_2008"
"Route_0000001390","Year_2009"
"Route_0000001390","Year_2010"
"Route_0000001390","Year_2011"
"Route_0000001390","Year_2012"
"Route_0000001390","Year_2013"
"Route_0000001390","Year_2014"
"Route_0000001390","Year_2015"
"Route_0000001391","Year_1998"
"Route_0000001391","Year_1999"
"Route_0000001391","Year_2004"
"Route_0000001391","Year_2005"
"Route_0000001391","Year_2006"
"Route_0000001391","Year_2007"
"Route_0000001391","Year_2008"
"Route_0000001391","Year_2009"
"Route_0000001391","Year_2010"
"Route_0000001391","Year_2011"
"Route_0000001391","Year_2012"
"Route_0000001391","Year_2013"
"Route_0000001391","Year_2014"
"Route_0000001391","Year_2015"
"Route_0000001392","Year_2003"
"Route_0000001392","Year_2004"
"Route_0000001392","Year_2005"
"Route_0000001392","Year_2006"
"Route_0000001392","Year_2007"
"Route_0000001392","Year_2008"
"Route_0000001392","Year_2009"
"Route_0000001392","Year_2010"
"Route_0000001392","Year_2011"
"Route_0000001392","Year_2012"
"Route_0000001392","Year_2013"
"Route_0000001392","Year_2014"
"Route_0000001392","Year_2015"
"Route_0000001393","Year_1998"
"Route_0000001393","Year_1999"
"Route_0000001393","Year_2000"
"Route_0000001393","Year_2001"
"Route_0000001393","Year_2002"
"Route_0000001393","Year_2005"
"Route_0000001393","Year_2008"
"Route_0000001393","Year_2009"
"Route_0000001393","Year_2010"
"Route_0000001393","Year_2011"
"Route_0000001393","Year_2013"
"Route_0000001393","Year_2014"
"Route_0000001393","Year_2015"
"Route_0000001394","Year_1998"
"Route_0000001394","Year_1999"
"Route_0000001394","Year_2000"
"Route_0000001394","Year_2001"
"Route_0000001394","Year_2002"
"Route_0000001394","Year_2005"
"Route_0000001394","Year_2006"
"Route_0000001394","Year_2007"
"Route_0000001394","Year_2008"
"Route_0000001394","Year_2009"
"Route_0000001394","Year_2010"
"Route_0000001394","Year_2013"
"Route_0000001394","Year_2014"
"Route_0000001394","Year_2015"
"Route_0000001395","Year_1998"
"Route_0000001395","Year_2003"
"Route_0000001395","Year_2007"
"Route_0000001395","Year_2008"
"Route_0000001395","Year_2009"
"Route_0000001395","Year_2010"
"Route_0000001395","Year_2011"
"Route_0000001395","Year_2012"
"Route_0000001395","Year_2013"
"Route_0000001395","Year_2014"
"Route_0000001395","Year_2015"
"Route_0000001396","Year_2003"
"Route_0000001396","Year_2005"
"Route_0000001396","Year_2008"
"Route_0000001396","Year_2009"
"Route_0000001396","Year_2010"
"Route_0000001396","Year_2012"
"Route_0000001396","Year_2013"
"Route_0000001396","Year_2014"
"Route_0000001396","Year_2015"
"Route_0000001397","Year_1998"
"Route_0000001397","Year_2003"
"Route_0000001397","Year_2007"
"Route_0000001397","Year_2010"
"Route_0000001397","Year_2011"
"Route_0000001397","Year_2014"
"Route_0000001397","Year_2015"
"Route_0000001398","Year_1998"
"Route_0000001398","Year_1999"
"Route_0000001398","Year_2005"
"Route_0000001398","Year_2006"
"Route_0000001398","Year_2007"
"Route_0000001398","Year_2008"
"Route_0000001398","Year_2009"
"Route_0000001398","Year_2012"
"Route_0000001398","Year_2014"
"Route_0000001398","Year_2015"
"Route_0000001399","Year_2001"
"Route_0000001399","Year_2002"
"Route_0000001399","Year_2003"
"Route_0000001399","Year_2004"
"Route_0000001399","Year_2005"
"Route_0000001399","Year_2008"
"Route_0000001399","Year_2010"
"Route_0000001399","Year_2011"
"Route_0000001399","Year_2013"
"Route_0000001399","Year_2014"
"Route_0000001399","Year_2015"
"Route_0000001400","Year_2001"
"Route_0000001400","Year_2002"
"Route_0000001400","Year_2003"
"Route_0000001400","Year_2004"
"Route_0000001400","Year_2005"
"Route_0000001400","Year_2006"
"Route_0000001400","Year_2007"
"Route_0000001400","Year_2008"
"Route_0000001400","Year_2009"
"Route_0000001400","Year_2012"
"Route_0000001400","Year_2013"
"Route_0000001400","Year_2014"
"Route_0000001401","Year_1999"
"Route_0000001401","Year_2007"
"Route_0000001401","Year_2008"
"Route_0000001401","Year_2009"
"Route_0000001401","Year_2011"
"Route_0000001401","Year_2013"
"Route_0000001401","Year_2015"
"Route_0000001402","Year_2003"
"Route_0000001402","Year_2005"
"Route_0000001402","Year_2008"
"Route_0000001402","Year_2009"
"Route_0000001402","Year_2011"
"Route_0000001402","Year_2013"
"Route_0000001402","Year_2015"
"Route_0000001403","Year_2001"
"Route_0000001403","Year_2006"
"Route_0000001403","Year_2007"
"Route_0000001403","Year_2008"
"Route_0000001403","Year_2011"
"Route_0000001403","Year_2013"
"Route_0000001403","Year_2015"
"Route_0000001404","Year_2001"
"Route_0000001404","Year_2005"
"Route_0000001404","Year_2007"
"Route_0000001404","Year_2008"
"Route_0000001404","Year_2012"
"Route_0000001404","Year_2014"
"Route_0000001405","Year_1998"
"Route_0000001405","Year_2003"
"Route_0000001405","Year_2005"
"Route_0000001405","Year_2008"
"Route_0000001405","Year_2009"
"Route_0000001405","Year_2012"
"Route_0000001405","Year_2013"
"Route_0000001406","Year_2001"
"Route_0000001406","Year_2003"
"Route_0000001406","Year_2006"
"Route_0000001406","Year_2007"
"Route_0000001406","Year_2008"
"Route_0000001406","Year_2011"
"Route_0000001406","Year_2013"
"Route_0000001406","Year_2014"
"Route_0000001406","Year_2015"
"Route_0000001407","Year_2002"
"Route_0000001407","Year_2005"
"Route_0000001407","Year_2008"
"Route_0000001407","Year_2009"
"Route_0000001407","Year_2011"
"Route_0000001407","Year_2014"
"Route_0000001408","Year_2002"
"Route_0000001408","Year_2003"
"Route_0000001408","Year_2007"
"Route_0000001408","Year_2010"
"Route_0000001408","Year_2012"
"Route_0000001408","Year_2014"
"Route_0000001408","Year_2015"
"Route_0000001409","Year_1999"
"Route_0000001409","Year_2000"
"Route_0000001409","Year_2001"
"Route_0000001409","Year_2002"
"Route_0000001409","Year_2003"
"Route_0000001409","Year_2004"
"Route_0000001409","Year_2005"
"Route_0000001409","Year_2006"
"Route_0000001409","Year_2007"
"Route_0000001409","Year_2008"
"Route_0000001409","Year_2009"
"Route_0000001409","Year_2010"
"Route_0000001409","Year_2011"
"Route_0000001409","Year_2012"
"Route_0000001409","Year_2013"
"Route_0000001410","Year_2002"
"Route_0000001410","Year_2003"
"Route_0000001410","Year_2006"
"Route_0000001410","Year_2008"
"Route_0000001410","Year_2011"
"Route_0000001410","Year_2013"
"Route_0000001410","Year_2015"
"Route_0000001411","Year_1999"
"Route_0000001411","Year_2000"
"Route_0000001411","Year_2004"
"Route_0000001411","Year_2007"
"Route_0000001411","Year_2008"
"Route_0000001411","Year_2009"
"Route_0000001411","Year_2012"
"Route_0000001411","Year_2014"
"Route_0000001412","Year_2002"
"Route_0000001412","Year_2003"
"Route_0000001412","Year_2004"
"Route_0000001412","Year_2008"
"Route_0000001412","Year_2009"
"Route_0000001412","Year_2010"
"Route_0000001412","Year_2013"
"Route_0000001412","Year_2015"
"Route_0000001413","Year_1998"
"Route_0000001413","Year_2002"
"Route_0000001413","Year_2004"
"Route_0000001413","Year_2005"
"Route_0000001413","Year_2006"
"Route_0000001413","Year_2008"
"Route_0000001413","Year_2009"
"Route_0000001413","Year_2012"
"Route_0000001414","Year_2004"
"Route_0000001414","Year_2006"
"Route_0000001414","Year_2008"
"Route_0000001414","Year_2012"
"Route_0000001414","Year_2014"
"Route_0000001415","Year_2003"
"Route_0000001415","Year_2006"
"Route_0000001415","Year_2008"
"Route_0000001415","Year_2011"
"Route_0000001415","Year_2013"
"Route_0000001415","Year_2015"
"Route_0000001416","Year_2002"
"Route_0000001416","Year_2003"
"Route_0000001416","Year_2004"
"Route_0000001416","Year_2005"
"Route_0000001416","Year_2007"
"Route_0000001416","Year_2009"
"Route_0000001416","Year_2012"
"Route_0000001416","Year_2014"
"Route_0000001416","Year_2015"
"Route_0000001417","Year_1998"
"Route_0000001417","Year_2005"
"Route_0000001417","Year_2006"
"Route_0000001417","Year_2008"
"Route_0000001417","Year_2011"
"Route_0000001417","Year_2014"
"Route_0000001418","Year_2002"
"Route_0000001418","Year_2003"
"Route_0000001418","Year_2005"
"Route_0000001418","Year_2009"
"Route_0000001418","Year_2012"
"Route_0000001418","Year_2014"
"Route_0000001418","Year_2015"
"Route_0000001419","Year_1998"
"Route_0000001419","Year_2005"
"Route_0000001419","Year_2007"
"Route_0000001419","Year_2008"
"Route_0000001419","Year_2013"
"Route_0000001420","Year_2001"
"Route_0000001420","Year_2002"
"Route_0000001420","Year_2003"
"Route_0000001420","Year_2005"
"Route_0000001420","Year_2006"
"Route_0000001420","Year_2008"
"Route_0000001420","Year_2009"
"Route_0000001420","Year_2012"
"Route_0000001420","Year_2014"
"Route_0000001421","Year_2002"
"Route_0000001421","Year_2003"
"Route_0000001421","Year_2006"
"Route_0000001421","Year_2007"
"Route_0000001421","Year_2008"
"Route_0000001421","Year_2010"
"Route_0000001421","Year_2011"
"Route_0000001421","Year_2013"
"Route_0000001421","Year_2014"
"Route_0000001421","Year_2015"
"Route_0000001422","Year_2000"
"Route_0000001422","Year_2001"
"Route_0000001422","Year_2003"
"Route_0000001422","Year_2005"
"Route_0000001422","Year_2009"
"Route_0000001422","Year_2012"
"Route_0000001422","Year_2014"
"Route_0000001422","Year_2015"
"Route_0000001423","Year_2002"
"Route_0000001423","Year_2005"
"Route_0000001423","Year_2007"
"Route_0000001423","Year_2008"
"Route_0000001423","Year_2009"
"Route_0000001423","Year_2012"
"Route_0000001423","Year_2014"
"Route_0000001423","Year_2015"
"Route_0000001424","Year_2003"
"Route_0000001424","Year_2005"
"Route_0000001424","Year_2008"
"Route_0000001424","Year_2009"
"Route_0000001424","Year_2010"
"Route_0000001424","Year_2011"
"Route_0000001424","Year_2012"
"Route_0000001424","Year_2013"
"Route_0000001424","Year_2014"
"Route_0000001425","Year_2002"
"Route_0000001425","Year_2005"
"Route_0000001425","Year_2006"
"Route_0000001425","Year_2007"
"Route_0000001425","Year_2008"
"Route_0000001425","Year_2012"
"Route_0000001425","Year_2014"
"Route_0000001426","Year_1996"
"Route_0000001426","Year_1997"
"Route_0000001426","Year_1998"
"Route_0000001426","Year_1999"
"Route_0000001426","Year_2004"
"Route_0000001426","Year_2009"
"Route_0000001426","Year_2012"
"Route_0000001426","Year_2014"
"Route_0000001426","Year_2015"
"Route_0000001427","Year_2003"
"Route_0000001427","Year_2007"
"Route_0000001427","Year_2009"
"Route_0000001427","Year_2011"
"Route_0000001427","Year_2013"
"Route_0000001428","Year_2002"
"Route_0000001428","Year_2009"
"Route_0000001428","Year_2010"
"Route_0000001428","Year_2011"
"Route_0000001428","Year_2013"
"Route_0000001429","Year_1996"
"Route_0000001429","Year_1997"
"Route_0000001429","Year_1998"
"Route_0000001429","Year_1999"
"Route_0000001429","Year_2000"
"Route_0000001429","Year_2001"
"Route_0000001429","Year_2002"
"Route_0000001429","Year_2003"
"Route_0000001429","Year_2004"
"Route_0000001429","Year_2005"
"Route_0000001429","Year_2006"
"Route_0000001429","Year_2007"
"Route_0000001429","Year_2008"
"Route_0000001429","Year_2009"
"Route_0000001429","Year_2010"
"Route_0000001429","Year_2011"
"Route_0000001429","Year_2012"
"Route_0000001429","Year_2014"
"Route_0000001430","Year_1998"
"Route_0000001430","Year_2006"
"Route_0000001430","Year_2008"
"Route_0000001430","Year_2010"
"Route_0000001430","Year_2013"
"Route_0000001430","Year_2015"
"Route_0000001431","Year_2003"
"Route_0000001431","Year_2005"
"Route_0000001431","Year_2008"
"Route_0000001431","Year_2010"
"Route_0000001431","Year_2012"
"Route_0000001431","Year_2015"
"Route_0000001432","Year_2003"
"Route_0000001432","Year_2008"
"Route_0000001432","Year_2009"
"Route_0000001432","Year_2010"
"Route_0000001432","Year_2012"
"Route_0000001432","Year_2014"
"Route_0000001432","Year_2015"
"Route_0000001433","Year_1999"
"Route_0000001433","Year_2005"
"Route_0000001433","Year_2009"
"Route_0000001433","Year_2013"
"Route_0000001433","Year_2015"
"Route_0000001434","Year_1998"
"Route_0000001434","Year_2005"
"Route_0000001434","Year_2006"
"Route_0000001434","Year_2007"
"Route_0000001434","Year_2008"
"Route_0000001434","Year_2009"
"Route_0000001434","Year_2010"
"Route_0000001434","Year_2011"
"Route_0000001434","Year_2012"
"Route_0000001434","Year_2014"
"Route_0000001435","Year_2003"
"Route_0000001435","Year_2004"
"Route_0000001435","Year_2008"
"Route_0000001435","Year_2009"
"Route_0000001435","Year_2011"
"Route_0000001435","Year_2013"
"Route_0000001435","Year_2015"
"Route_0000001436","Year_1999"
"Route_0000001436","Year_2002"
"Route_0000001436","Year_2007"
"Route_0000001436","Year_2008"
"Route_0000001436","Year_2009"
"Route_0000001436","Year_2010"
"Route_0000001436","Year_2013"
"Route_0000001436","Year_2015"
"Route_0000001437","Year_2005"
"Route_0000001437","Year_2007"
"Route_0000001437","Year_2011"
"Route_0000001437","Year_2014"
"Route_0000001438","Year_1998"
"Route_0000001438","Year_2004"
"Route_0000001438","Year_2007"
"Route_0000001438","Year_2008"
"Route_0000001438","Year_2010"
"Route_0000001438","Year_2012"
"Route_0000001438","Year_2014"
"Route_0000001439","Year_2004"
"Route_0000001439","Year_2006"
"Route_0000001439","Year_2007"
"Route_0000001439","Year_2010"
"Route_0000001439","Year_2012"
"Route_0000001439","Year_2014"
"Route_0000001440","Year_2004"
"Route_0000001440","Year_2005"
"Route_0000001440","Year_2007"
"Route_0000001440","Year_2008"
"Route_0000001440","Year_2009"
"Route_0000001440","Year_2011"
"Route_0000001440","Year_2013"
"Route_0000001440","Year_2015"
"Route_0000001441","Year_2001"
"Route_0000001441","Year_2003"
"Route_0000001441","Year_2004"
"Route_0000001441","Year_2005"
"Route_0000001441","Year_2006"
"Route_0000001441","Year_2007"
"Route_0000001441","Year_2008"
"Route_0000001441","Year_2009"
"Route_0000001441","Year_2010"
"Route_0000001441","Year_2011"
"Route_0000001441","Year_2012"
"Route_0000001441","Year_2013"
"Route_0000001441","Year_2014"
"Route_0000001441","Year_2015"
"Route_0000001442","Year_2000"
"Route_0000001442","Year_2002"
"Route_0000001442","Year_2003"
"Route_0000001442","Year_2005"
"Route_0000001442","Year_2007"
"Route_0000001442","Year_2008"
"Route_0000001442","Year_2010"
"Route_0000001442","Year_2012"
"Route_0000001442","Year_2014"
"Route_0000001443","Year_1998"
"Route_0000001443","Year_1999"
"Route_0000001443","Year_2000"
"Route_0000001443","Year_2001"
"Route_0000001443","Year_2002"
"Route_0000001443","Year_2003"
"Route_0000001443","Year_2004"
"Route_0000001443","Year_2005"
"Route_0000001443","Year_2007"
"Route_0000001443","Year_2008"
"Route_0000001443","Year_2009"
"Route_0000001443","Year_2010"
"Route_0000001443","Year_2011"
"Route_0000001443","Year_2012"
"Route_0000001443","Year_2013"
"Route_0000001443","Year_2014"
"Route_0000001443","Year_2015"
"Route_0000001444","Year_2003"
"Route_0000001444","Year_2005"
"Route_0000001444","Year_2007"
"Route_0000001444","Year_2008"
"Route_0000001444","Year_2009"
"Route_0000001444","Year_2011"
"Route_0000001444","Year_2013"
"Route_0000001444","Year_2015"
"Route_0000001445","Year_1996"
"Route_0000001445","Year_1997"
"Route_0000001445","Year_1998"
"Route_0000001445","Year_1999"
"Route_0000001445","Year_2000"
"Route_0000001445","Year_2001"
"Route_0000001445","Year_2002"
"Route_0000001445","Year_2004"
"Route_0000001445","Year_2005"
"Route_0000001445","Year_2006"
"Route_0000001445","Year_2007"
"Route_0000001445","Year_2008"
"Route_0000001445","Year_2011"
"Route_0000001445","Year_2013"
"Route_0000001445","Year_2015"
"Route_0000001446","Year_1997"
"Route_0000001446","Year_1998"
"Route_0000001446","Year_1999"
"Route_0000001446","Year_2000"
"Route_0000001446","Year_2001"
"Route_0000001446","Year_2003"
"Route_0000001446","Year_2004"
"Route_0000001446","Year_2006"
"Route_0000001446","Year_2007"
"Route_0000001446","Year_2008"
"Route_0000001446","Year_2009"
"Route_0000001446","Year_2010"
"Route_0000001446","Year_2012"
"Route_0000001446","Year_2015"
"Route_0000001447","Year_2000"
"Route_0000001447","Year_2002"
"Route_0000001447","Year_2003"
"Route_0000001447","Year_2004"
"Route_0000001447","Year_2006"
"Route_0000001447","Year_2007"
"Route_0000001447","Year_2008"
"Route_0000001447","Year_2009"
"Route_0000001447","Year_2010"
"Route_0000001447","Year_2011"
"Route_0000001447","Year_2013"
"Route_0000001448","Year_2003"
"Route_0000001448","Year_2006"
"Route_0000001448","Year_2007"
"Route_0000001448","Year_2009"
"Route_0000001448","Year_2010"
"Route_0000001448","Year_2011"
"Route_0000001448","Year_2012"
"Route_0000001448","Year_2013"
"Route_0000001448","Year_2014"
"Route_0000001449","Year_2002"
"Route_0000001449","Year_2007"
"Route_0000001449","Year_2008"
"Route_0000001449","Year_2009"
"Route_0000001449","Year_2010"
"Route_0000001449","Year_2011"
"Route_0000001449","Year_2014"
"Route_0000001450","Year_1996"
"Route_0000001450","Year_1997"
"Route_0000001450","Year_1998"
"Route_0000001450","Year_1999"
"Route_0000001450","Year_2000"
"Route_0000001450","Year_2001"
"Route_0000001450","Year_2002"
"Route_0000001450","Year_2003"
"Route_0000001450","Year_2005"
"Route_0000001450","Year_2008"
"Route_0000001450","Year_2009"
"Route_0000001450","Year_2012"
"Route_0000001450","Year_2014"
"Route_0000001451","Year_1999"
"Route_0000001451","Year_2000"
"Route_0000001451","Year_2001"
